beta_deg,theta_deg,range_mm
6.0,182.691,1923.2
6.0,183.398,1925.2
6.0,184.105,1926.2
6.0,184.811,1927.2
6.0,185.517,1933.2
6.0,186.223,1934.2
6.0,186.941,1904.2
6.0,187.635,1941.2
6.0,188.342,1943.2
6.0,189.046,1951.2
6.0,189.752,1956.2
6.0,190.459,1955.2
6.0,191.163,1965.2
6.0,191.87,1965.2
6.0,192.579,1962.0
6.0,201.373,142.5
6.0,202.55,135.2
6.0,203.612,130.2
6.0,204.782,124.2
6.0,205.823,120.2
6.0,331.886,249.5
6.0,331.939,286.5
6.0,330.759,1180.5
6.0,331.245,1480.5
6.0,331.501,3156.5
6.75,354.703,2393.5
6.75,355.417,2348.0
6.75,356.121,2345.0
6.75,356.824,2347.0
6.75,357.517,2395.0
6.75,358.221,2392.0
6.75,358.931,2364.2
6.75,359.699,2102.5
6.75,0.414,2061.2
6.75,1.119,2057.2
6.75,1.821,2063.2
6.75,2.524,2063.2
6.75,3.227,2064.2
6.75,3.932,2060.2
6.75,4.639,2050.2
6.75,5.342,2049.2
6.75,6.06,2053.2
6.75,6.762,2057.2
6.75,7.465,2060.2
6.75,8.168,2062.2
6.75,8.871,2065.2
6.75,9.572,2071.2
6.75,10.276,2069.2
6.75,10.984,2055.2
6.75,11.69,2047.2
6.75,12.383,2084.2
6.75,13.073,2132.2
6.75,13.778,2126.2
6.75,14.484,2119.2
6.75,15.187,2118.2
6.75,15.889,2124.2
6.75,16.592,2128.2
6.75,17.292,2141.2
6.75,17.993,2150.2
6.75,18.695,2157.2
6.75,19.396,2164.2
6.75,20.095,2182.2
6.75,20.799,2180.2
6.75,21.505,2172.2
6.75,22.166,2347.5
6.75,22.823,2574.5
6.75,23.528,2568.2
6.75,24.234,2558.2
6.75,24.942,2533.2
6.75,25.656,2478.2
6.75,26.372,2417.2
6.75,27.088,2360.2
6.75,27.805,2302.2
6.75,28.52,2250.2
6.75,29.236,2203.2
6.75,29.95,2159.2
6.75,30.666,2115.2
6.75,31.381,2072.2
6.75,32.095,2038.2
6.75,32.811,1997.5
6.75,33.526,1958.2
6.75,34.193,1927.2
6.75,34.909,1892.2
6.75,35.623,1862.2
6.75,36.339,1828.2
6.75,37.054,1798.2
6.75,37.769,1770.2
6.75,38.483,1744.2
6.75,39.197,1719.2
6.75,39.913,1692.2
6.75,40.627,1669.2
6.75,41.341,1646.2
6.75,42.055,1623.2
6.75,42.77,1601.2
6.75,43.483,1581.2
6.75,44.197,1561.2
6.75,44.911,1542.2
6.75,45.624,1524.2
6.75,46.338,1506.2
6.75,47.051,1490.2
6.75,47.763,1474.2
6.75,48.478,1456.2
6.75,49.19,1442.2
6.75,49.903,1426.2
6.75,50.615,1413.2
6.75,51.326,1401.2
6.75,52.039,1387.2
6.75,52.752,1374.2
6.75,53.464,1361.2
6.75,54.176,1349.2
6.75,54.887,1339.2
6.75,55.598,1328.2
6.75,56.311,1316.2
6.75,57.02,1308.2
6.75,57.733,1296.2
6.75,58.443,1288.2
6.75,59.154,1278.2
6.75,59.866,1268.2
6.75,60.575,1261.2
6.75,61.286,1252.2
6.75,61.996,1244.2
6.75,62.721,1236.2
6.75,63.426,1230.2
6.75,64.132,1222.2
6.75,64.837,1215.2
6.75,65.541,1210.2
6.75,66.247,1202.2
6.75,66.953,1195.2
6.75,67.656,1191.2
6.75,68.36,1185.2
6.75,69.065,1179.2
6.75,69.769,1174.2
6.75,70.474,1168.2
6.75,71.177,1164.2
6.75,71.881,1159.2
6.75,72.585,1154.2
6.75,73.288,1151.2
6.75,73.993,1145.2
6.75,74.694,1143.2
6.75,75.396,1140.2
6.75,76.1,1136.2
6.75,76.803,1132.2
6.75,77.505,1130.2
6.75,78.207,1127.2
6.75,78.909,1124.2
6.75,79.611,1122.2
6.75,80.313,1119.2
6.75,81.015,1117.2
6.75,81.717,1114.2
6.75,82.419,1112.2
6.75,83.118,1112.2
6.75,83.82,1110.2
6.75,84.519,1110.2
6.75,85.22,1109.2
6.75,85.921,1107.2
6.75,86.622,1106.2
6.75,87.321,1106.2
6.75,88.022,1105.2
6.75,88.721,1106.2
6.75,89.421,1105.2
6.75,90.121,1105.2
6.75,90.838,1106.2
6.75,91.539,1106.2
6.75,92.239,1107.2
6.75,92.938,1108.2
6.75,93.638,1109.2
6.75,94.337,1111.2
6.75,95.038,1111.2
6.75,95.736,1113.2
6.75,96.436,1114.2
6.75,97.135,1116.2
6.75,97.834,1118.2
6.75,98.532,1120.2
6.75,99.232,1121.2
6.75,99.929,1125.2
6.75,100.628,1127.2
6.75,101.325,1130.2
6.75,102.023,1133.2
6.75,102.721,1136.2
6.75,103.418,1140.2
6.75,104.116,1143.2
6.75,104.814,1146.2
6.75,105.51,1151.2
6.75,106.207,1155.2
6.75,106.904,1159.2
6.75,107.6,1164.2
6.75,108.296,1169.2
6.75,108.993,1174.2
6.75,109.688,1180.2
6.75,110.384,1185.2
6.75,111.081,1190.2
6.75,111.775,1197.2
6.75,112.472,1202.2
6.75,113.166,1210.2
6.75,113.861,1216.2
6.75,114.556,1223.2
6.75,115.251,1230.2
6.75,115.946,1238.2
6.75,116.64,1246.2
6.75,117.334,1254.2
6.75,118.028,1263.2
6.75,118.741,1271.2
6.75,119.431,1282.2
6.75,120.123,1291.2
6.75,120.815,1300.2
6.75,121.506,1311.2
6.75,122.198,1321.2
6.75,122.889,1332.2
6.75,123.581,1342.2
6.75,124.271,1354.2
6.75,124.962,1366.2
6.75,125.652,1380.2
6.75,126.343,1392.2
6.75,127.033,1405.2
6.75,127.723,1420.2
6.75,128.413,1434.2
6.75,129.103,1448.2
6.75,129.793,1464.2
6.75,130.483,1479.2
6.75,131.173,1494.2
6.75,131.863,1511.2
6.75,132.551,1530.2
6.75,133.241,1548.2
6.75,133.93,1566.2
6.75,134.619,1587.2
6.75,135.308,1606.2
6.75,135.997,1627.2
6.75,136.686,1648.2
6.75,137.374,1672.2
6.75,138.063,1695.2
6.75,138.75,1722.2
6.75,139.439,1747.2
6.75,140.127,1773.2
6.75,140.816,1799.2
6.75,141.504,1828.2
6.75,142.191,1860.2
6.75,142.879,1890.2
6.75,143.567,1923.2
6.75,144.254,1958.2
6.75,144.942,1992.2
6.75,145.629,2031.2
6.75,146.335,2075.2
6.75,147.027,2114.2
6.75,147.72,2150.2
6.75,148.42,2160.2
6.75,149.12,2171.2
6.75,149.822,2172.2
6.75,150.525,2171.2
6.75,151.231,2159.2
6.75,151.937,2146.2
6.75,152.642,2136.2
6.75,153.348,2124.2
6.75,154.054,2114.2
6.75,154.761,2099.2
6.75,155.466,2090.2
6.75,156.171,2081.2
6.75,156.878,2067.2
6.75,157.583,2058.2
6.75,158.288,2050.2
6.75,159.006,1999.5
6.75,159.711,1992.0
6.75,160.417,1984.0
6.75,161.121,1977.0
6.75,161.827,1969.0
6.75,162.532,1961.2
6.75,163.238,1952.2
6.75,163.94,1952.2
6.75,164.646,1943.2
6.75,165.349,1943.2
6.75,166.054,1935.2
6.75,166.758,1930.2
6.75,167.46,1933.2
6.75,168.163,1933.2
6.75,168.861,1947.2
6.75,169.565,1942.2
6.75,170.269,1940.2
6.75,170.973,1934.2
6.75,171.677,1930.2
6.75,172.381,1928.2
6.75,173.084,1926.2
6.75,173.787,1925.2
6.75,174.507,1923.2
6.75,175.216,1922.2
6.75,175.926,1921.2
6.75,176.635,1921.2
6.75,177.344,1920.2
6.75,178.054,1919.2
6.75,178.763,1919.2
6.75,179.471,1921.2
6.75,180.181,1919.2
6.75,180.89,1921.2
6.75,181.598,1922.2
6.75,182.307,1922.2
6.75,183.015,1926.2
6.75,183.725,1925.2
6.75,184.434,1926.2
6.75,185.142,1928.2
6.75,185.85,1932.2
6.75,186.558,1936.2
6.75,187.266,1939.2
6.75,187.974,1942.2
6.75,188.682,1946.2
6.75,189.389,1952.2
6.75,190.097,1957.2
6.75,190.805,1959.2
6.75,191.513,1963.2
6.75,192.221,1966.2
6.75,200.665,148.5
6.75,201.79,141.5
6.75,202.907,135.2
6.75,204.045,129.2
6.75,205.142,124.2
6.75,206.186,120.2
6.75,331.76,256.5
6.75,331.791,297.5
6.75,330.729,1236.5
6.75,331.216,1572.5
6.75,331.402,4581.5
6.75,354.785,2391.5
6.75,355.5,2345.0
6.75,356.205,2344.0
6.75,356.907,2350.0
6.75,357.602,2396.0
6.75,358.307,2394.0
6.75,359.017,2366.2
6.75,359.787,2099.5
6.75,0.502,2061.2
6.75,1.208,2057.2
6.75,1.91,2063.2
6.75,2.615,2063.2
6.75,3.319,2063.2
6.75,4.023,2064.2
6.75,4.729,2059.2
6.75,5.435,2054.2
6.75,6.154,2053.2
6.75,6.849,2058.2
6.75,7.546,2060.2
6.75,8.242,2062.2
6.75,8.939,2065.2
6.75,9.634,2071.2
6.75,10.332,2069.2
6.75,11.033,2055.2
6.75,11.733,2046.2
6.75,12.419,2083.2
6.75,13.103,2131.2
6.75,13.801,2129.2
6.75,14.5,2121.2
6.75,15.198,2116.2
6.75,15.893,2124.2
6.75,16.59,2126.2
6.75,17.283,2140.2
6.75,17.978,2150.2
6.75,18.673,2156.2
6.75,19.368,2165.2
6.75,20.062,2178.2
6.75,20.759,2179.2
6.75,21.458,2171.2
6.75,22.118,2324.5
6.75,22.764,2573.5
6.75,23.462,2567.2
6.75,24.161,2558.2
6.75,24.862,2534.2
6.75,25.57,2482.2
6.75,26.279,2421.2
6.75,26.988,2364.2
6.75,27.698,2307.2
6.75,28.407,2257.2
6.75,29.117,2208.2
6.75,29.826,2160.2
6.75,30.534,2118.2
6.75,31.242,2082.2
6.75,31.951,2038.2
6.75,32.66,2001.2
6.75,33.368,1965.2
6.75,34.098,1931.2
6.75,34.81,1896.2
6.75,35.521,1865.2
6.75,36.233,1831.2
6.75,36.943,1805.2
6.75,37.657,1771.2
6.75,38.367,1745.2
6.75,39.077,1722.2
6.75,39.788,1697.2
6.75,40.5,1671.2
6.75,41.21,1649.2
6.75,41.921,1625.2
6.75,42.632,1603.2
6.75,43.341,1585.2
6.75,44.051,1565.2
6.75,44.762,1545.2
6.75,45.472,1526.2
6.75,46.181,1509.2
6.75,46.891,1492.2
6.75,47.601,1474.2
6.75,48.311,1458.2
6.75,49.02,1443.2
6.75,49.729,1428.2
6.75,50.437,1415.2
6.75,51.145,1403.2
6.75,51.855,1388.2
6.75,52.563,1375.2
6.75,53.272,1363.2
6.75,53.981,1350.2
6.75,54.688,1339.2
6.75,55.396,1329.2
6.75,56.104,1317.2
6.75,56.811,1308.2
6.75,57.519,1297.2
6.75,58.226,1288.2
6.75,58.933,1279.2
6.75,59.641,1270.2
6.75,60.348,1261.2
6.75,61.054,1253.2
6.75,61.761,1245.2
6.75,62.47,1237.2
6.75,63.18,1229.2
6.75,63.89,1222.2
6.75,64.599,1215.2
6.75,65.308,1209.2
6.75,66.017,1202.2
6.75,66.726,1196.2
6.75,67.434,1191.2
6.75,68.142,1185.2
6.75,68.851,1179.2
6.75,69.56,1173.2
6.75,70.268,1168.2
6.75,70.975,1164.2
6.75,71.684,1158.2
6.75,72.39,1155.2
6.75,73.098,1151.2
6.75,73.805,1147.2
6.75,74.512,1143.2
6.75,75.22,1139.2
6.75,75.927,1135.2
6.75,76.633,1132.2
6.75,77.339,1130.2
6.75,78.045,1127.2
6.75,78.752,1124.2
6.75,79.458,1121.2
6.75,80.164,1119.2
6.75,80.87,1116.2
6.75,81.575,1115.2
6.75,82.28,1113.2
6.75,82.986,1111.2
6.75,83.689,1111.2
6.75,84.394,1110.2
6.75,85.099,1108.2
6.75,85.805,1106.2
6.75,86.507,1107.2
6.75,87.212,1106.2
6.75,87.916,1105.2
6.75,88.619,1106.2
6.75,89.322,1106.2
6.75,90.026,1106.2
6.75,90.681,1107.2
6.75,91.387,1106.2
6.75,92.091,1107.2
6.75,92.795,1108.2
6.75,93.499,1110.2
6.75,94.204,1110.2
6.75,94.907,1112.2
6.75,95.611,1113.2
6.75,96.315,1114.2
6.75,97.017,1117.2
6.75,97.721,1118.2
6.75,98.425,1120.2
6.75,99.126,1124.2
6.75,99.83,1125.2
6.75,100.533,1127.2
6.75,101.235,1130.2
6.75,101.939,1132.2
6.75,102.639,1137.2
6.75,103.341,1140.2
6.75,104.043,1143.2
6.75,104.746,1146.2
6.75,105.445,1152.2
6.75,106.148,1155.2
6.75,106.849,1159.2
6.75,107.549,1165.2
6.75,108.25,1169.2
6.75,108.95,1175.2
6.75,109.651,1180.2
6.75,110.351,1186.2
6.75,111.051,1191.2
6.75,111.75,1198.2
6.75,112.451,1203.2
6.75,113.15,1211.2
6.75,113.851,1216.2
6.75,114.548,1225.2
6.75,115.249,1231.2
6.75,115.948,1238.2
6.75,116.647,1246.2
6.75,117.345,1255.2
6.75,118.043,1264.2
6.75,118.739,1273.2
6.75,119.436,1282.2
6.75,120.134,1291.2
6.75,120.831,1300.2
6.75,121.527,1311.2
6.75,122.224,1321.2
6.75,122.919,1333.2
6.75,123.616,1344.2
6.75,124.313,1354.2
6.75,125.007,1368.2
6.75,125.703,1381.2
6.75,126.399,1394.2
6.75,127.094,1407.2
6.75,127.79,1421.2
6.75,128.486,1434.2
6.75,129.18,1450.2
6.75,129.874,1467.2
6.75,130.57,1482.2
6.75,131.265,1497.2
6.75,131.96,1515.2
6.75,132.653,1534.2
6.75,133.35,1549.2
6.75,134.044,1568.2
6.75,134.737,1591.2
6.75,135.431,1611.2
6.75,136.125,1632.2
6.75,136.819,1654.2
6.75,137.513,1675.2
6.75,138.205,1703.2
6.75,138.899,1728.2
6.75,139.592,1755.2
6.75,140.288,1775.2
6.75,140.98,1805.2
6.75,141.673,1836.2
6.75,142.366,1865.2
6.75,143.059,1897.2
6.75,143.751,1932.2
6.75,144.443,1969.2
6.75,145.136,2004.2
6.75,145.829,2043.2
6.75,146.535,2086.2
6.75,147.228,2120.2
6.75,147.925,2143.2
6.75,148.622,2163.2
6.75,149.322,2172.2
6.75,150.025,2172.2
6.75,150.729,2169.2
6.75,151.435,2156.2
6.75,152.141,2143.2
6.75,152.846,2134.2
6.75,153.553,2120.2
6.75,154.259,2107.2
6.75,154.965,2096.2
6.75,155.67,2088.2
6.75,156.376,2077.2
6.75,157.082,2064.2
6.75,157.787,2055.2
6.75,158.493,2044.2
6.75,159.211,1995.5
6.75,159.914,1992.0
6.75,160.62,1982.0
6.75,161.326,1972.0
6.75,162.031,1966.0
6.75,162.736,1958.2
6.75,163.44,1954.2
6.75,164.145,1947.2
6.75,164.848,1945.2
6.75,165.553,1939.2
6.75,166.257,1936.2
6.75,166.961,1931.2
6.75,167.665,1929.2
6.75,168.363,1943.2
6.75,169.065,1945.2
6.75,169.769,1941.2
6.75,170.472,1939.2
6.75,171.177,1931.2
6.75,171.88,1932.2
6.75,172.584,1927.2
6.75,173.287,1926.2
6.75,173.991,1924.2
6.75,174.709,1925.2
6.75,175.413,1922.2
6.75,176.116,1923.2
6.75,176.82,1920.2
6.75,177.523,1920.2
6.75,178.226,1921.2
6.75,178.93,1919.2
6.75,179.632,1921.2
6.75,180.336,1920.2
6.75,181.039,1921.2
6.75,181.741,1922.2
6.75,182.444,1924.2
6.75,183.146,1926.2
6.75,183.85,1924.2
6.75,184.552,1927.2
6.75,185.254,1930.2
6.75,185.957,1930.2
6.75,186.659,1935.2
6.75,187.361,1938.2
6.75,188.063,1941.2
6.75,188.764,1947.2
6.75,189.466,1951.2
6.75,190.167,1957.2
6.75,190.87,1959.2
6.75,191.571,1965.2
6.75,192.274,1965.2
6.75,200.769,147.5
6.75,201.894,140.5
6.75,203.011,134.2
6.75,204.074,129.2
6.75,205.165,124.2
6.75,331.509,240.5
6.75,331.671,268.5
6.75,330.732,1426.5
6.75,331.192,1978.5
7.5,354.492,2386.5
7.5,355.202,2355.0
7.5,355.908,2341.0
7.5,356.607,2360.0
7.5,357.304,2390.2
7.5,358.008,2384.2
7.5,358.715,2366.2
7.5,359.463,2177.5
7.5,0.198,2060.5
7.5,0.903,2057.2
7.5,1.605,2061.2
7.5,2.308,2060.2
7.5,3.015,2046.2
7.5,3.719,2043.2
7.5,4.421,2048.2
7.5,5.123,2050.2
7.5,5.779,2051.2
7.5,6.478,2054.2
7.5,7.177,2057.2
7.5,7.875,2061.2
7.5,8.574,2062.2
7.5,9.273,2064.2
7.5,9.972,2066.2
7.5,10.676,2051.2
7.5,11.377,2046.2
7.5,12.065,2084.2
7.5,12.753,2129.2
7.5,13.453,2126.2
7.5,14.155,2117.2
7.5,14.855,2115.2
7.5,15.553,2119.2
7.5,16.251,2127.2
7.5,16.948,2135.2
7.5,17.645,2146.2
7.5,18.343,2152.2
7.5,19.039,2164.2
7.5,19.737,2171.2
7.5,20.433,2184.2
7.5,21.135,2173.2
7.5,21.836,2167.2
7.5,22.448,2564.5
7.5,23.147,2566.2
7.5,23.847,2565.2
7.5,24.55,2545.2
7.5,25.256,2511.2
7.5,25.969,2444.5
7.5,26.681,2387.2
7.5,27.392,2333.2
7.5,28.104,2279.2
7.5,28.816,2229.2
7.5,29.528,2180.2
7.5,30.239,2135.2
7.5,30.95,2093.2
7.5,31.66,2055.2
7.5,32.371,2017.2
7.5,33.082,1981.2
7.5,33.813,1943.2
7.5,34.525,1910.2
7.5,35.237,1879.2
7.5,35.95,1846.2
7.5,36.663,1815.2
7.5,37.375,1789.2
7.5,38.088,1758.2
7.5,38.8,1733.2
7.5,39.513,1706.2
7.5,40.224,1682.2
7.5,40.936,1658.2
7.5,41.648,1636.2
7.5,42.359,1616.2
7.5,43.071,1593.2
7.5,43.783,1573.2
7.5,44.495,1552.2
7.5,45.206,1534.2
7.5,45.916,1517.2
7.5,46.628,1498.2
7.5,47.339,1481.2
7.5,48.049,1466.2
7.5,48.76,1449.2
7.5,49.47,1435.2
7.5,50.181,1419.2
7.5,50.89,1407.2
7.5,51.6,1393.2
7.5,52.31,1380.2
7.5,53.02,1368.2
7.5,53.73,1355.2
7.5,54.438,1345.2
7.5,55.148,1333.2
7.5,55.857,1322.2
7.5,56.565,1312.2
7.5,57.276,1300.2
7.5,57.984,1291.2
7.5,58.692,1282.2
7.5,59.4,1273.2
7.5,60.109,1264.2
7.5,60.816,1257.2
7.5,61.525,1247.2
7.5,62.249,1241.2
7.5,62.956,1232.2
7.5,63.662,1225.2
7.5,64.368,1218.2
7.5,65.074,1212.2
7.5,65.781,1204.2
7.5,66.485,1199.2
7.5,67.191,1193.2
7.5,67.896,1187.2
7.5,68.602,1181.2
7.5,69.306,1177.2
7.5,70.012,1170.2
7.5,70.716,1166.2
7.5,71.422,1160.2
7.5,72.126,1156.2
7.5,72.83,1152.2
7.5,73.534,1148.2
7.5,74.238,1144.2
7.5,74.942,1140.2
7.5,75.645,1137.2
7.5,76.349,1133.2
7.5,77.053,1130.2
7.5,77.756,1127.2
7.5,78.458,1125.2
7.5,79.161,1122.2
7.5,79.865,1119.2
7.5,80.566,1118.2
7.5,81.268,1116.2
7.5,81.972,1113.2
7.5,82.673,1112.2
7.5,83.374,1111.2
7.5,84.076,1109.2
7.5,84.778,1108.2
7.5,85.479,1107.2
7.5,86.18,1106.2
7.5,86.882,1105.2
7.5,87.582,1105.2
7.5,88.281,1106.2
7.5,88.983,1105.2
7.5,89.682,1106.2
7.5,90.401,1106.2
7.5,91.106,1106.2
7.5,91.811,1106.2
7.5,92.515,1107.2
7.5,93.218,1109.2
7.5,93.922,1110.2
7.5,94.628,1110.2
7.5,95.331,1112.2
7.5,96.035,1113.2
7.5,96.738,1115.2
7.5,97.441,1117.2
7.5,98.144,1119.2
7.5,98.846,1122.2
7.5,99.55,1124.2
7.5,100.253,1126.2
7.5,100.955,1129.2
7.5,101.657,1132.2
7.5,102.36,1135.2
7.5,103.062,1138.2
7.5,103.763,1142.2
7.5,104.465,1145.2
7.5,105.167,1149.2
7.5,105.867,1154.2
7.5,106.568,1159.2
7.5,107.27,1162.2
7.5,107.97,1168.2
7.5,108.671,1172.2
7.5,109.371,1178.2
7.5,110.072,1183.2
7.5,110.772,1189.2
7.5,111.471,1196.2
7.5,112.172,1201.2
7.5,112.872,1207.2
7.5,113.571,1214.2
7.5,114.27,1221.2
7.5,114.97,1228.2
7.5,115.668,1236.2
7.5,116.367,1244.2
7.5,117.067,1251.2
7.5,117.764,1261.2
7.5,118.477,1269.2
7.5,119.175,1279.2
7.5,119.873,1289.2
7.5,120.572,1297.2
7.5,121.271,1307.2
7.5,121.968,1318.2
7.5,122.666,1329.2
7.5,123.365,1339.2
7.5,124.061,1352.2
7.5,124.76,1363.2
7.5,125.457,1376.2
7.5,126.154,1388.2
7.5,126.851,1402.2
7.5,127.549,1414.2
7.5,128.246,1429.2
7.5,128.942,1444.2
7.5,129.639,1459.2
7.5,130.335,1475.2
7.5,131.032,1491.2
7.5,131.728,1508.2
7.5,132.424,1526.2
7.5,133.12,1544.2
7.5,133.816,1563.2
7.5,134.513,1581.2
7.5,135.209,1600.2
7.5,135.905,1621.2
7.5,136.6,1643.2
7.5,137.294,1669.2
7.5,137.99,1691.2
7.5,138.685,1716.2
7.5,139.381,1738.2
7.5,140.075,1768.2
7.5,140.77,1795.2
7.5,141.465,1823.2
7.5,142.16,1852.2
7.5,142.853,1886.2
7.5,143.549,1915.2
7.5,144.243,1951.2
7.5,144.936,1988.2
7.5,145.63,2027.2
7.5,146.275,2066.2
7.5,146.966,2107.2
7.5,147.661,2135.2
7.5,148.358,2157.2
7.5,149.057,2173.2
7.5,149.759,2173.2
7.5,150.463,2170.2
7.5,151.167,2166.2
7.5,151.873,2151.2
7.5,152.579,2140.2
7.5,153.285,2127.2
7.5,153.991,2116.2
7.5,154.697,2103.2
7.5,155.403,2092.2
7.5,156.109,2082.2
7.5,156.815,2069.2
7.5,157.521,2059.2
7.5,158.226,2051.2
7.5,158.938,2019.2
7.5,159.649,1992.0
7.5,160.355,1982.0
7.5,161.061,1972.0
7.5,161.764,1971.0
7.5,162.469,1964.0
7.5,163.175,1953.0
7.5,163.878,1951.0
7.5,164.583,1946.0
7.5,165.289,1935.0
7.5,165.99,1939.0
7.5,166.697,1927.0
7.5,167.4,1927.0
7.5,168.103,1926.0
7.5,168.796,1954.2
7.5,169.502,1944.2
7.5,170.206,1941.2
7.5,170.911,1935.2
7.5,171.614,1932.2
7.5,172.318,1930.2
7.5,173.021,1928.2
7.5,173.725,1924.2
7.5,174.381,1924.2
7.5,175.089,1922.2
7.5,175.795,1922.2
7.5,176.503,1921.2
7.5,177.209,1922.2
7.5,177.917,1919.2
7.5,178.623,1920.2
7.5,179.33,1919.2
7.5,180.036,1921.2
7.5,180.743,1920.2
7.5,181.45,1919.2
7.5,182.155,1924.2
7.5,182.862,1924.2
7.5,183.569,1924.2
7.5,184.275,1926.2
7.5,184.981,1928.2
7.5,185.687,1930.2
7.5,186.393,1933.2
7.5,187.098,1937.2
7.5,187.804,1941.2
7.5,188.509,1944.2
7.5,189.214,1951.2
7.5,189.92,1954.2
7.5,190.625,1958.2
7.5,191.331,1961.2
7.5,192.035,1968.2
7.5,192.744,1963.2
7.5,201.358,145.5
7.5,202.45,139.2
7.5,203.56,133.2
7.5,204.632,128.2
7.5,205.734,123.2
7.5,331.374,253.5
7.5,331.435,291.5
7.5,330.351,1166.5
7.5,330.78,1570.5
7.5,330.971,4508.5
7.5,354.427,2398.5
7.5,355.14,2354.0
7.5,355.846,2341.0
7.5,356.545,2359.0
7.5,357.24,2395.0
7.5,357.945,2388.0
7.5,358.653,2366.2
7.5,359.398,2186.5
7.5,0.136,2059.5
7.5,0.839,2059.2
7.5,1.543,2057.2
7.5,2.251,2042.2
7.5,2.954,2041.2
7.5,3.657,2043.2
7.5,4.358,2049.2
7.5,5.061,2049.2
7.5,5.779,2051.2
7.5,6.481,2053.2
7.5,7.182,2055.2
7.5,7.882,2061.2
7.5,8.584,2062.2
7.5,9.285,2064.2
7.5,9.988,2062.2
7.5,10.693,2049.2
7.5,11.396,2048.2
7.5,12.085,2091.2
7.5,12.777,2128.2
7.5,13.48,2124.2
7.5,14.184,2115.2
7.5,14.886,2115.2
7.5,15.587,2120.2
7.5,16.287,2127.2
7.5,16.986,2135.2
7.5,17.685,2146.2
7.5,18.386,2151.2
7.5,19.085,2161.2
7.5,19.785,2171.2
7.5,20.483,2183.2
7.5,21.188,2173.2
7.5,21.891,2169.2
7.5,22.506,2564.5
7.5,23.207,2569.2
7.5,23.91,2563.2
7.5,24.616,2541.2
7.5,25.323,2512.2
7.5,26.04,2438.5
7.5,26.755,2378.2
7.5,27.467,2332.2
7.5,28.181,2277.2
7.5,28.896,2224.2
7.5,29.61,2176.2
7.5,30.324,2133.2
7.5,31.038,2089.2
7.5,31.75,2052.2
7.5,32.464,2013.2
7.5,33.177,1976.2
7.5,33.829,1941.2
7.5,34.546,1905.2
7.5,35.263,1873.2
7.5,35.981,1839.2
7.5,36.697,1810.2
7.5,37.412,1785.2
7.5,38.129,1754.2
7.5,38.846,1726.2
7.5,39.562,1702.2
7.5,40.278,1677.2
7.5,40.994,1654.2
7.5,41.71,1632.2
7.5,42.426,1609.2
7.5,43.141,1589.2
7.5,43.856,1569.2
7.5,44.572,1549.2
7.5,45.287,1531.2
7.5,46.002,1513.2
7.5,46.717,1495.2
7.5,47.432,1478.2
7.5,48.147,1461.2
7.5,48.861,1447.2
7.5,49.576,1431.2
7.5,50.291,1416.2
7.5,51.004,1404.2
7.5,51.719,1389.2
7.5,52.433,1376.2
7.5,53.146,1364.2
7.5,53.859,1352.2
7.5,54.572,1341.2
7.5,55.286,1330.2
7.5,56.0,1318.2
7.5,56.711,1309.2
7.5,57.426,1297.2
7.5,58.136,1290.2
7.5,58.85,1279.2
7.5,59.562,1270.2
7.5,60.274,1262.2
7.5,60.987,1253.2
7.5,61.697,1247.2
7.5,62.407,1238.2
7.5,63.12,1230.2
7.5,63.83,1224.2
7.5,64.544,1215.2
7.5,65.255,1209.2
7.5,65.967,1202.2
7.5,66.677,1197.2
7.5,67.388,1191.2
7.5,68.1,1184.2
7.5,68.809,1180.2
7.5,69.521,1174.2
7.5,70.23,1170.2
7.5,70.942,1164.2
7.5,71.652,1159.2
7.5,72.363,1154.2
7.5,73.072,1150.2
7.5,73.782,1146.2
7.5,74.491,1143.2
7.5,75.201,1138.2
7.5,75.91,1135.2
7.5,76.618,1133.2
7.5,77.327,1130.2
7.5,78.036,1127.2
7.5,78.744,1124.2
7.5,79.452,1122.2
7.5,80.161,1119.2
7.5,80.869,1117.2
7.5,81.577,1115.2
7.5,82.286,1112.2
7.5,82.993,1111.2
7.5,83.7,1110.2
7.5,84.407,1109.2
7.5,85.114,1108.2
7.5,85.819,1108.2
7.5,86.527,1106.2
7.5,87.234,1105.2
7.5,87.94,1105.2
7.5,88.646,1105.2
7.5,89.352,1105.2
7.5,90.058,1105.2
7.5,90.777,1105.2
7.5,91.48,1106.2
7.5,92.184,1106.2
7.5,92.887,1107.2
7.5,93.589,1108.2
7.5,94.291,1110.2
7.5,94.994,1111.2
7.5,95.696,1113.2
7.5,96.4,1113.2
7.5,97.102,1115.2
7.5,97.804,1117.2
7.5,98.504,1121.2
7.5,99.207,1122.2
7.5,99.908,1125.2
7.5,100.61,1127.2
7.5,101.312,1129.2
7.5,102.012,1133.2
7.5,102.714,1135.2
7.5,103.414,1139.2
7.5,104.114,1143.2
7.5,104.815,1146.2
7.5,105.514,1152.2
7.5,106.215,1155.2
7.5,106.915,1159.2
7.5,107.615,1164.2
7.5,108.314,1169.2
7.5,109.013,1174.2
7.5,109.713,1179.2
7.5,110.411,1186.2
7.5,111.111,1190.2
7.5,111.809,1197.2
7.5,112.508,1203.2
7.5,113.205,1211.2
7.5,113.905,1216.2
7.5,114.602,1224.2
7.5,115.301,1230.2
7.5,115.999,1238.2
7.5,116.695,1247.2
7.5,117.393,1255.2
